page_no,preceding_text,link_text,link_destination,link_domain,is_jade_link,is_sublink
568,"drawn from R v G (1997)91 A Crim R 590,",[599].,https://jade.io/citation/2694939/section/20560,jade,TRUE,TRUE
572,s 210(1)(d) 11.19.1 Legislation [Last reviewed: June 2025] Criminal Code,Section 210(1)(d)–Indecent,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
572,2025] Criminal Code Section 210(1)(d)–Indecent treatment of children under 16,Section 229–Knowledge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
572,treatment of children under 16 Section 229–Knowledge of age immaterial,Section 636–Evidence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
572,the usual allegation is of deliberation. In R v T,"[1997]1 Qd R 623,",https://archive.sclqld.org.au/qjudgment/1996/QCA96-258.pdf,sclqld,FALSE,FALSE
572,"of deliberation. In R v T [1997]1 Qd R 623,",[630],https://jade.io/article/165603/section/61334,jade,TRUE,TRUE
573,sample direction concerning guardianship is drawn from R v G,"(1997)91 A Crim R 590,",https://anzlaw.thomsonreuters.com/Document/Ia3279cd0896311e8aca5bab3c9b3f468/View/FullText.html?originationContext=typeAhead&transitionType=Default&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
573,"drawn from R v G (1997)91 A Crim R 590,",[599].,https://jade.io/citation/2694939/section/20560,jade,TRUE,TRUE
576,s 210(1)(e) 11.20.1 Legislation [Last reviewed: June 2025] Criminal Code,Section 210(1)(e)–Indecent,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
576,2025] Criminal Code Section 210(1)(e)–Indecent treatment of children under 16,Section 229–Knowledge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
576,treatment of children under 16 Section 229–Knowledge of age immaterial,Section 636–Evidence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
576,the usual allegation is of deliberation. In R v T,"[1997]1 Qd R 623,",https://archive.sclqld.org.au/qjudgment/1996/QCA96-258.pdf,sclqld,FALSE,FALSE
576,"of deliberation. In R v T [1997]1 Qd R 623,",[630],https://jade.io/article/165603/section/61334,jade,TRUE,TRUE
577,sample direction concerning guardianship is drawn from R v G,"(1997)91 A Crim R 590,",https://anzlaw.thomsonreuters.com/Document/Ia3279cd0896311e8aca5bab3c9b3f468/View/FullText.html?originationContext=typeAhead&transitionType=Default&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
577,"drawn from R v G (1997)91 A Crim R 590,",[599].,https://jade.io/citation/2694939/section/20560,jade,TRUE,TRUE
581,s 210(1)(f) 11.21.1 Legislation [Last reviewed: June 2025] Criminal Code,Section 1–Definitions,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
581,11.21.1 Legislation [Last reviewed: June 2025] Criminal Code Section 1–Definitions,Section 210,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
581,Section 1–Definitions Section 210 –Indecent treatment of children under 16,Section 225–Repealed.,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
581,Section 210 –Indecent treatment of children under 16 Section 225–Repealed.,Section 229–Knowledge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
581,children under 16 Section 225–Repealed. Section 229–Knowledge of age immaterial,Section 636–Evidence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
582,sample direction concerning guardianship is drawn from R v G,"(1997)91 A Crim R 590,",https://anzlaw.thomsonreuters.com/Document/Ia3279cd0896311e8aca5bab3c9b3f468/View/FullText.html?originationContext=typeAhead&transitionType=Default&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
582,"drawn from R v G (1997)91 A Crim R 590,",[599].,https://jade.io/citation/2694939/section/20560,jade,TRUE,TRUE
585,August 2023) 11.22.1 Legislation [Last reviewed: December 2024] Criminal Code,Section 217–Procuring,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
585,Criminal Code Section 217–Procuring young person etc. for penile intercourse,Section 1–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
585,Section 1–Definition of person with an impairment of the mind,Section 6–Meaning,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
585,of the mind Section 6–Meaning of engage in penile intercourse,Section 756–Offences,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
588,s 229B 11.23.1 Legislation [Last reviewed: May 2026] Criminal Code,Section 229B–Repeated,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
589,any of the three occasions necessary. In R v Bradfield,[2012]QCA,http://archive.sclqld.org.au/qjudgment/2012/QCA12-337.pdf,sclqld,FALSE,FALSE
589,of the three occasions necessary. In R v Bradfield [2012]QCA,"337,",http://archive.sclqld.org.au/qjudgment/2012/QCA12-337.pdf,sclqld,FALSE,FALSE
589,decision of the High Court in HML v The Queen,(2008)235 CLR 334;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2015865511&pubNum=3586&originatingDoc=I13d91fe087bf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=d2d77604a6da430ea4dd84dd56d7780d&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
589,High Court in HML v The Queen (2008)235 CLR 334;,[2008]HCA 16,https://www.hcourt.gov.au/sites/default/files/eresources/2008/HCA/16.pdf,hcourt,FALSE,FALSE
589,evidence of other sexual(or violent)acts or other discreditable conduct at,Chapter 5.5 Evidence of Other Sexual or Discreditable Conduct of the Defendant.,rosetta://link/ch_other_sexual_discreditable_conduct/direction,link,FALSE,FALSE
590,Reliance on Offences Charged Additional to s 229B Refer to,Chapter 4.21 Separate Consideration of Charges,rosetta://link/ch_separate_consideration_charges/direction,link,FALSE,FALSE
592,s 228J 11.24.1 Legislation [Last reviewed: March 2025] Criminal Code,Section 228J–Possessing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
592,reviewed: March 2025] Criminal Code Section 228J–Possessing child abuse object,Section 228K–Defence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
594,s 228I 11.25.1 Legislation [Last reviewed: March 2025] Criminal Code,Section 228I–Producing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
594,2025] Criminal Code Section 228I–Producing or supplying child abuse object,Section 228K–Defence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
597,s 218A 11.26.1 Legislation [Last reviewed: March 2025] Criminal Code,Section 218A–Using,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
601,11.27 Incest 11.27.1 Legislation [Last reviewed: October 2024] Criminal Code,Section 222,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
601,[Last reviewed: October 2024] Criminal Code Section 222 - Incest,Section 1,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
601,Section 222 - Incest Section 1 - Definition of adult,Section 6,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
601,Definition of adult Section 6 - Definition of penile intercourse,Section 636,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
609,s 227A(1) 11.28.1 Legislation [Last reviewed: April 2025] Criminal Code,Section 227A,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
609,Section 227A – Observations or Recordings in Breach of Privacy,Section 207A,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
609,"Definition of ‘observe’,‘visually record’,‘private place’,‘private act’ and ‘state of undress’",Section 227C–Persons,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
610,have the cognitive capacity to make the agreement. See further,Benchbook Chapter 8.4 –,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
610,to make the agreement. See further Benchbook Chapter 8.4 –,Consent Offences after September 2024,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
610,6B Division 3 of the Ev- idence Act 1977 (Qld),Part 6B Division 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
610,idence Act 1977 (Qld) Part 6B Division 3 of the,"Evidence Act 1977 (Qld),",https://jade.io/article/353262,jade,TRUE,TRUE
610,(Qld) Part 6B Division 3 of the Evidence Act 1977,"(Qld),",https://jade.io/article/353262,jade,TRUE,TRUE
610,Evidence Act 1977 (Qld)). ‘Sexual offence’ is defined in the,Schedule 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
610,offence’ is defined in the Schedule 3 Dictionary to the,Evidence Act 1977,https://jade.io/article/353262,jade,TRUE,TRUE
610,defined in the Schedule 3 Dictionary to the Evidence Act,1977 (Qld),https://jade.io/article/353262,jade,TRUE,TRUE
611,"issues relevant to a consideration of this element, reference to",Benchbook Chapter 8.4–,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
611,"a consideration of this element, reference to Benchbook Chapter 8.4–",Consent Offences after 23 September 2024,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
612,"issues relevant to a consideration of this element, reference to",Benchbook Chapter 8.4–,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
612,"a consideration of this element, reference to Benchbook Chapter 8.4–",Consent Offences after 23 September 2024,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
616,s 227A(2) 11.29.1 Legislation [Last reviewed: April 2025] Criminal Code,Section 227A,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
616,Section 227A – Observations or Recordings in Breach of Privacy,Section 207A–definitions,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
616,Recordings in Breach of Privacy Section 207A–definitions for this chapter,Section 227C,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
617,have the cognitive capacity to make the agreement. See further,Benchbook Chapter 8.4 –,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
617,to make the agreement. See further Benchbook Chapter 8.4 –,Consent Offences after September 2024,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
617,Part 6B Division 3 of the Evidence Act 1977 (Qld),Part 6B Division 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
617,Evidence Act 1977 (Qld) Part 6B Division 3 of the,"Evidence Act 1977 (Qld),",https://jade.io/article/353262,jade,TRUE,TRUE
617,(Qld) Part 6B Division 3 of the Evidence Act 1977,"(Qld),",https://jade.io/article/353262,jade,TRUE,TRUE
617,Evidence Act 1977 (Qld)). ‘Sexual offence’ is defined in the,Schedule 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
617,offence’ is defined in the Schedule 3 Dictionary to the,Evidence Act 1977,https://jade.io/article/353262,jade,TRUE,TRUE
617,defined in the Schedule 3 Dictionary to the Evidence Act,1977 (Qld),https://jade.io/article/353262,jade,TRUE,TRUE
618,"issues relevant to a consideration of this element, reference to",Benchbook Chapter 8.4 – Consent,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
618,"of this element, reference to Benchbook Chapter 8.4 – Consent",Offences after 23 September 2024,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
622,s 227B 11.30.1 Legislation [Last reviewed: January 2025] Criminal Code,Section 227B–Distributing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
622,reviewed: January 2025] Criminal Code Section 227B–Distributing prohibited visual recordings,Section 207A–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
622,"to that definition–the terms ‘visually record’,‘private act’ and ‘private place’",Section 227C and 227B,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
622,"against ss 223, 227A and 227B Evidence Act 1977 (Qld)",Part 6B Division 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
623,have the cognitive capacity to make the agreement. See further,Benchbook Chapter 8.4 –Consent,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
623,to make the agreement. See further Benchbook Chapter 8.4 –Consent,Offences after September 2024,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
623,6B Division 3 of the Ev- idence Act 1977 (Qld),Part 6B Division 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
623,idence Act 1977 (Qld) Part 6B Division 3 of the,"Evidence Act 1977 (Qld),",https://jade.io/article/353262,jade,TRUE,TRUE
623,(Qld) Part 6B Division 3 of the Evidence Act 1977,"(Qld),",https://jade.io/article/353262,jade,TRUE,TRUE
623,Evidence Act 1977 (Qld)). ‘Sexual offence’ is defined in the,Schedule 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
623,offence’ is defined in the Schedule 3 Dictionary to the,Evidence Act 1977,https://jade.io/article/353262,jade,TRUE,TRUE
623,defined in the Schedule 3 Dictionary to the Evidence Act,1977 (Qld),https://jade.io/article/353262,jade,TRUE,TRUE
625,"issues relevant to a consideration of this element, reference to",Benchbook Chapter 8.4–,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
625,"a consideration of this element, reference to Benchbook Chapter 8.4–",Consent Offences after 23 September 2024,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
628,s 223 11.31.1 Legislation [Last reviewed: January 2025] Criminal Code,Section 223–Distributing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
628,[Last reviewed: January 2025] Criminal Code Section 223–Distributing intimate images,Section 207A–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
628,223–Distributing intimate images Section 207A–Definition of ‘distribute’ and ‘intimate image’,Section 227C and 227B,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
628,"against ss 223, 227A and 227B Evidence Act 1977 (Qld)",Part 6B Division 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
629,have the cognitive capacity to make the agreement. See further,Benchbook Chapter 8.4 –,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
629,to make the agreement. See further Benchbook Chapter 8.4 –,Consent Offences after September 2024,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
629,6B Division 3 of the Ev- idence Act 1977 (Qld),Part 6B Division 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
629,idence Act 1977 (Qld) Part 6B Division 3 of the,"Evidence Act 1977 (Qld),",https://jade.io/article/353262,jade,TRUE,TRUE
629,(Qld) Part 6B Division 3 of the Evidence Act 1977,"(Qld),",https://jade.io/article/353262,jade,TRUE,TRUE
629,Evidence Act 1977 (Qld)). ‘Sexual offence’ is defined in the,Schedule 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
629,offence’ is defined in the Schedule 3 Dictionary to the,Evidence Act 1977,https://jade.io/article/353262,jade,TRUE,TRUE
629,defined in the Schedule 3 Dictionary to the Evidence Act,1977 (Qld),https://jade.io/article/353262,jade,TRUE,TRUE
631,"issues relevant to a consideration of this element, reference to",Benchbook Chapter 8.4–,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
631,"a consideration of this element, reference to Benchbook Chapter 8.4–",Consent Offences after 23 September 2024,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
636,Intimate Image 11.32.1 Legislation [Last reviewed: January 2025] Criminal Code,Section 229A–Threats,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
636,Section 229A–Threats to distribute intimate image or prohibited visual recording.,Section 207A–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
636,"‘visually record’,‘private act’ and ‘private place’. Evidence Act 1977 (Qld)",Part 6B Division 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
637,have the cognitive capacity to make the agreement. See further,Chapter 8.4 –Consent Offences after,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
637,make the agreement. See further Chapter 8.4 –Consent Offences after,Sep-24,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
637,6B Division 3 of the Ev- idence Act 1977 (Qld),Part 6B Division 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
637,idence Act 1977 (Qld) Part 6B Division 3 of the,"Evidence Act 1977 (Qld),",https://jade.io/article/353262,jade,TRUE,TRUE
637,(Qld) Part 6B Division 3 of the Evidence Act 1977,"(Qld),",https://jade.io/article/353262,jade,TRUE,TRUE
637,Evidence Act 1977 (Qld)). ‘Sexual offence’ is defined in the,Schedule 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
637,offence’ is defined in the Schedule 3 Dictionary to the,Evidence Act 1977,https://jade.io/article/353262,jade,TRUE,TRUE
637,defined in the Schedule 3 Dictionary to the Evidence Act,1977 (Qld),https://jade.io/article/353262,jade,TRUE,TRUE
638,"issues relevant to a consideration of this element, reference to",Chapter 8.4 – Consent,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
638,"consideration of this element, reference to Chapter 8.4 – Consent",Offences after 23 September 2024,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
639,"issues relevant to a consideration of this element, reference to",Chapter 8.4 – Consent,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
639,"consideration of this element, reference to Chapter 8.4 – Consent",Offences after 23 September 2024,rosetta://link/ch_consent_post_2024/main,link,FALSE,FALSE
641,at 2 July 1989 Section 208–as at 18 January 1991,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/1997-06-30/act-1899-009,qld,FALSE,FALSE
641,1991 Section 208–Unlawful anal intercourse as at 30 June 1997,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2008-11-30/act-1899-009,qld,FALSE,FALSE
641,June 1997 Section 208–Unlawful sodomy as at 30 November 2008,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2013-04-28/act-1899-009,qld,FALSE,FALSE
641,November 2008 Section 208–Unlawful sodomy as at 28 April 2013,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2016-09-22/act-1899-009,qld,FALSE,FALSE
641,April 2013 Section 208–Unlawful sodomy as at 22 September 2016,Section 11–Effect,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
641,at 22 September 2016 Section 11–Effect of changes in law(current),Section 229–Knowledge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
641,11–Effect of changes in law(current) Section 229–Knowledge of Age Immaterial(current),Section 215–Engaging,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
641,Immaterial(current) Section 215–Engaging in penile intercourse with child under 16(current),Section 349–Rape(current),https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
641,child under 16(current) Section 349–Rape(current) Acts Interpretation Act 1954 (Qld),Section 20–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1954-003,qld,FALSE,FALSE
642,"albeit in respect of different legislation, include R v HXY","[2017]QSC 108,",https://archive.sclqld.org.au/qjudgment/2017/QSC17-108.pdf,sclqld,FALSE,FALSE
642,"legislation, include R v HXY [2017]QSC 108, R v HBT",[2018]QCA 227,https://archive.sclqld.org.au/qjudgment/2018/QCA18-227.pdf,sclqld,FALSE,FALSE
642,[2018]QCA 227 and R v JAA [2019]3 Qd R 242;,[2018]QCA,https://archive.sclqld.org.au/qjudgment/2018/QCA18-365.pdf,sclqld,FALSE,FALSE
642,227 and R v JAA [2019]3 Qd R 242; [2018]QCA,365,https://archive.sclqld.org.au/qjudgment/2018/QCA18-365.pdf,sclqld,FALSE,FALSE
642,at s 216 of the Criminal Code—for suggested directions see,Chapters 11.11,rosetta://link/ch_abuse_impairment_penile_intercourse/direction,link,FALSE,FALSE
642,of the Criminal Code—for suggested directions see Chapters 11.11 or,11.12,rosetta://link/ch_carnal_knowledge_impairment_pre_2023/direction,link,FALSE,FALSE
643,The discussion in R v Addley [2019]2 Qd R 46;,"[2018]QCA 125,",https://archive.sclqld.org.au/qjudgment/2018/QCA18-125.pdf,sclqld,FALSE,FALSE
653,at 2 July 1989 Section 208–as at 18 January 1991,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/1997-06-30/act-1899-009,qld,FALSE,FALSE
653,1991 Section 208–Unlawful anal intercourse as at 30 June 1997,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2008-11-30/act-1899-009,qld,FALSE,FALSE
653,June 1997 Section 208–Unlawful sodomy as at 30 November 2008,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2013-04-28/act-1899-009,qld,FALSE,FALSE
653,November 2008 Section 208–Unlawful sodomy as at 28 April 2013,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2016-09-22/act-1899-009,qld,FALSE,FALSE
653,April 2013 Section 208–Unlawful sodomy as at 22 September 2016,Section 11–Effect,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
653,at 22 September 2016 Section 11–Effect of changes in law(current),Section 229–Knowledge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
653,11–Effect of changes in law(current) Section 229–Knowledge of Age Immaterial(current),Section 215–Engaging,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
653,Immaterial(current) Section 215–Engaging in penile intercourse with child under 16(current),Section 349–Rape(current),https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
653,child under 16(current) Section 349–Rape(current) Acts Interpretation Act 1954 (Qld),Section 20–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1954-003,qld,FALSE,FALSE
654,"albeit in respect of different legislation, include R v HXY","[2017]QSC 108,",https://archive.sclqld.org.au/qjudgment/2017/QSC17-108.pdf,sclqld,FALSE,FALSE
654,"legislation, include R v HXY [2017]QSC 108, R v HBT",[2018]QCA 227,https://archive.sclqld.org.au/qjudgment/2018/QCA18-227.pdf,sclqld,FALSE,FALSE
654,[2018]QCA 227 and R v JAA [2019]3 Qd R 242;,[2018]QCA,https://archive.sclqld.org.au/qjudgment/2018/QCA18-365.pdf,sclqld,FALSE,FALSE
654,227 and R v JAA [2019]3 Qd R 242; [2018]QCA,365,https://archive.sclqld.org.au/qjudgment/2018/QCA18-365.pdf,sclqld,FALSE,FALSE
654,at s 216 of the Criminal Code—for suggested directions see,Chapters 11.11,rosetta://link/ch_abuse_impairment_penile_intercourse/direction,link,FALSE,FALSE
654,of the Criminal Code—for suggested directions see Chapters 11.11 or,11.12,rosetta://link/ch_carnal_knowledge_impairment_pre_2023/direction,link,FALSE,FALSE
655,The discussion in R v Addley [2019]2 Qd R 46;,"[2018]QCA 125,",https://archive.sclqld.org.au/qjudgment/2018/QCA18-125.pdf,sclqld,FALSE,FALSE
665,s 363A 12.1.1 Legislation [Last reviewed: October 2025] Criminal Code,Section 363A–Abduction,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
668,12.2.1 Legislation [Last reviewed: April 2025] Criminal Code Section 363–Child-stealing,Section 22–Ignorance,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
668,363–Child-stealing Section 22–Ignorance of the law—bona fide claim of right,Section 391–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
669,Defendant and the departure of the child: (R v Stanton,(1981)3 A Crim R 294).,https://anzlaw.thomsonreuters.com/Document/I74b5c530896211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
670,applicable to the interpretation of s 363(2): (R v Campbell,[2009]QDC 61(McGill,http://archive.sclqld.org.au/qjudgment/2009/QDC09-061.pdf,sclqld,FALSE,FALSE
672,s 355 12.3.1 Legislation [Last reviewed: January 2025] Criminal Code,Section 355–Deprivation,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
672,"Qd R 672, [25](Williams JA); see also R v East","[2008]QCA 325,",https://archive.sclqld.org.au/qjudgment/2008/QCA08-325.pdf,sclqld,FALSE,FALSE
672,"672, [25](Williams JA); see also R v East [2008]QCA 325,",[24]-[25]).,https://jade.io/article/84747/section/3031,jade,TRUE,TRUE
674,s 354 12.4.1 Legislation [Last reviewed: December 2024] Criminal Code,Section 354–Kidnapping,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
676,s 354A 12.5.1 Legislation [Last reviewed: December 2024] Criminal Code,Section 354A–Kidnapping,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
678,August 2023) 12.6.1 Legislation [Last reviewed: October 2025] Criminal Code,Section 359A–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009,qld,FALSE,FALSE
678,October 2025] Criminal Code Section 359A– Definitions for unlawful stalking,Section 359B–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009,qld,FALSE,FALSE
678,"Section 359B– What is unlawful stalking, intimidation, harassment or abuse",Section 359C–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009,qld,FALSE,FALSE
678,"What is immaterial for unlawful stalking, intimidation, harassment or abuse",Section 359D–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009,qld,FALSE,FALSE
678,"conduct which is not unlawful stalking, intimidation, harassment or abuse",Section 359E–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009,qld,FALSE,FALSE
678,"Section 359E– Punishment of unlawful stalking, intimidation, harassment or abuse",Section 359F–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009,qld,FALSE,FALSE
683,August 2023) 12.7.1 Legislation [Last reviewed: October 2025] Criminal Code,Section 359A–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
683,October 2025] Criminal Code Section 359A– Definitions for unlawful stalking,Section 359B–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
683,"Section 359B– What is unlawful stalking, intimidation, harassment or abuse",Section 359C–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
683,"What is immaterial for unlawful stalking, intimidation, harassment or abuse",Section 359D–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
683,"conduct which is not unlawful stalking, intimidation, harassment or abuse",Section 359E–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
683,"Section 359E– Punishment of unlawful stalking, intimidation, harassment or abuse",Section 359F–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
