page_no,link_text,link_destination,link_domain
44,[2010]TASCCA 11;,https://jade.io/article/217736,jade
44,"(2010)20 Tas R 375,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2022910827&pubNum=5145&originatingDoc=I6c802e00890d11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=5a7be0b609b14bb683e84c70670c2fdc&contextData=(sc.Default)&comp=wlau,thomsonreuters
44,391;,https://jade.io/article/217736/section/140085,jade
44,"(2013)38 VR 659,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2029925404&pubNum=4888&originatingDoc=I64e8ec80892211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=a7a410bb21d34d26bfddfc94a7b5f00c&contextData=(sc.Default)&comp=wlau,thomsonreuters
44,678;,https://jade.io/article/290422/section/2569,jade
44,[2013]VSCA 25).,https://jade.io/article/290422,jade
44,[1993]1 Qd R 521;,https://www.queenslandjudgments.com.au/case/id/511137,queenslandjudgments
44,[2004]QCA 219).,http://archive.sclqld.org.au/qjudgment/2004/QCA04-219.pdf,sclqld
44,"Evidence Act 1977,",https://jade.io/article/353262,jade
44,[1993]1 Qd,https://www.queenslandjudgments.com.au/case/id/511137,queenslandjudgments
44,R 521;,https://www.queenslandjudgments.com.au/case/id/511137,queenslandjudgments
44,[1997]QCA 337).,https://www.queenslandjudgments.com.au/caselaw/qca/1997/337,queenslandjudgments
52,Section 613(3),https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
52,Section 645–Accused,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
52,Crimes Act,https://jade.io/article/281802,jade
52,Act 1958(Vic),https://jade.io/article/281802,jade
52,1958(Vic),https://jade.io/article/281802,jade
52,"(1994)181 CLR 230, 244;",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1994389514&pubNum=3586&originatingDoc=Ibb66eed087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=653331b9b0734f5289fdcde3556dd1a2&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
52,[1994]HCA 41).,https://jade.io/article/67846,jade
52,(1994)181,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1994389514&pubNum=3586&originatingDoc=Ibb66eed087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=653331b9b0734f5289fdcde3556dd1a2&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
52,CLR 230;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1994389514&pubNum=3586&originatingDoc=Ibb66eed087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=653331b9b0734f5289fdcde3556dd1a2&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
52,[1994]HCA 41;,https://jade.io/article/67846,jade
52,"(2001)53 NSWLR 251,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2001896538&pubNum=5138&originatingDoc=Ie822a4d0881711e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=28eecf68ed11459aa4fe35defa8b42d9&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
52,297;,https://jade.io/article/136861/section/140304,jade
52,[2001]NSWCCA 155.,https://jade.io/article/136861,jade
52,"[1958]VR 45,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1958052096&pubNum=4888&originatingDoc=Ibbd07600b9f411e88a98823f404cad1c&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=86528a3fcd7f461b82451498018386ce&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
52,48,https://jade.io/article/653368/section/140703,jade
53,"[2002]QCA 464,",https://archive.sclqld.org.au/qjudgment/2002/QCA02-464.pdf,sclqld
53,[13],https://jade.io/article/207042/section/140536,jade
53,"(1980)147 CLR 1,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1980155654&pubNum=3586&originatingDoc=I992017609e4511e9bf2e892031bbe848&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1c3f094a24894040963c92a673c6ba04&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
53,9;,https://jade.io/article/66848/section/139985,jade
53,[1980]HCA 18.,https://jade.io/article/66848,jade
53,"(1980)147 CLR 1,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1980155654&pubNum=3586&originatingDoc=I992017609e4511e9bf2e892031bbe848&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1c3f094a24894040963c92a673c6ba04&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
53,7;,https://jade.io/article/66848/section/140139,jade
53,[1980]HCA 18).,https://jade.io/article/66848,jade
53,"[1960]1 QB 325,",https://www.iclr.co.uk/document/1950033169/casereport_22502/html,iclr
53,329-330;,https://jade.io/citation/2681868/section/140813,jade
53,[1968]1 WLR 1767;,https://www.iclr.co.uk/document/1961004032/casereport_77794/html,iclr
53,[1990],https://anzlaw.thomsonreuters.com/Document/Ib8baa480896211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
53,WAR 112;,https://anzlaw.thomsonreuters.com/Document/Ib8baa480896211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
53,(1991)1 NTLR 157).,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1991343146&pubNum=6060&originatingDoc=I8b07e4f088a211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=20129be5727946ad8bc943b14b9ab7d2&contextData=(sc.Default)&comp=wlau,thomsonreuters
53,"Walton [1992] 2 Qd R 551,",https://www.queenslandjudgments.com.au/case/id/511027,queenslandjudgments
53,"557-558,",https://jade.io/citation/2733507,jade
53,"557-558,",https://jade.io/citation/2733507,jade
53,"557-558,",https://jade.io/citation/2733507/section/140258,jade
53,[1960]1 QB 325,https://www.iclr.co.uk/document/1950033169/casereport_22502/html,iclr
53,"[1958]VR 45,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1958052096&pubNum=4888&originatingDoc=Ibbd07600b9f411e88a98823f404cad1c&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=9ddc9e2728b646619ffe5dc54f10c81d&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
53,49,https://jade.io/article/653368/section/140447,jade
54,"[1960]1 QB 357,",https://www.iclr.co.uk/document/1950033178/casereport_77524/html,iclr
54,360-361.,https://jade.io/citation/4209573/section/140616,jade
56,Section 9–Presumption,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
56,Section 9A–Competency,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
56,Section 9B–Competency,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
56,Section 9C–Expert,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
56,Section 9E–Principles,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
56,Evidence Act 1977,https://jade.io/article/353262,jade
56,9.,https://jade.io/article/353262/section/97,jade
56,Evidence Act,https://jade.io/article/353262,jade
56,Act,https://jade.io/article/353262,jade
56,Act 1977,https://jade.io/article/353262,jade
56,Acts Interpretation Act,https://jade.io/article/529695,jade
56,Act 1954(Qld),https://jade.io/article/529695,jade
56,1954(Qld),https://jade.io/article/529695,jade
56,1954(Qld),https://jade.io/article/529695,jade
56,9A,https://jade.io/article/353262/section/5953,jade
56,Evidence Act,https://jade.io/article/353262,jade
56,Act 1977)and,https://jade.io/article/353262,jade
56,Evidence Act,https://jade.io/article/353262,jade
56,Act 1977,https://jade.io/article/353262,jade
56,9C,https://jade.io/article/353262/section/25260,jade
56,(2003)141 A Crim R 471;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2003275246&pubNum=5341&originatingDoc=I9e37159088ad11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8c2c0057f3484eb295bd4e0eef132237&contextData=(sc.Default)&comp=wlau,thomsonreuters
56,[2003]QCA 151).,https://www.queenslandjudgments.com.au/caselaw/qca/2003/151,queenslandjudgments
57,[2010]1 Qd R 546).,https://www.queenslandjudgments.com.au/case/id/506657,queenslandjudgments
57,"[1977]1 WLR 234,",https://www.iclr.co.uk/document/1971004381/casereport_1700/html,iclr
57,[2010]1,https://www.queenslandjudgments.com.au/case/id/506657,queenslandjudgments
57,Qd R 546;,https://www.queenslandjudgments.com.au/case/id/506657,queenslandjudgments
57,[2012]QCA 343).,http://archive.sclqld.org.au/qjudgment/2012/QCA12-343.pdf,sclqld
58,Oaths Act,https://jade.io/article/353373,jade
58,Act 1867,https://jade.io/article/353373,jade
58,17.,https://jade.io/article/353373/section/54,jade
58,Evidence Act,https://jade.io/article/353262,jade
58,Act 1977,https://jade.io/article/353262,jade
58,9B(3).,https://jade.io/article/353262/section/8828,jade
58,[2010]1 Qd R 546;,https://www.queenslandjudgments.com.au/case/id/506657,queenslandjudgments
58,[2012]QCA 343).,http://archive.sclqld.org.au/qjudgment/2012/QCA12-343.pdf,sclqld
58,"[2013]2 Qd R 175,",https://www.queenslandjudgments.com.au/case/id/500364,queenslandjudgments
58,Evidence Act,https://jade.io/article/353262,jade
58,Act 1977,https://jade.io/article/353262,jade
58,9D.,https://jade.io/article/353262/section/27428,jade
58,93A,https://jade.io/article/353262/section/12479,jade
58,Evidence Act,https://jade.io/article/353262,jade
58,Act,https://jade.io/article/353262,jade
58,1977.,https://jade.io/article/353262,jade
58,93B,https://jade.io/article/353262/section/11240,jade
58,Evidence Act,https://jade.io/article/353262,jade
58,Act 1977,https://jade.io/article/353262,jade
58,[2015]QCA 123).,http://archive.sclqld.org.au/qjudgment/2015/QCA15-123.pdf,sclqld
58,9E,https://jade.io/article/353262/section/54446,jade
58,Evidence Act,https://jade.io/article/353262,jade
58,Act 1977.,https://jade.io/article/353262,jade
59,Section 21A–Evidence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
59,Section 21AAA–Exclusion,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
59,Section 20B–Definitions,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
59,Schedule 3–Dictionary,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
59,Evidence Act,https://jade.io/article/353262,jade
59,Act 1977,https://jade.io/article/353262,jade
59,1977,https://jade.io/article/353262,jade
59,21(1),https://jade.io/article/353262/section/1886,jade
59,Evidence Act 1977.,https://jade.io/article/353262,jade
59,1977.,https://jade.io/article/353262,jade
59,Criminal Justice Legislation (Sexual Violence and Other Matters),https://jade.io/article/1115844,jade
59,Amendment Act,https://jade.io/article/1115844,jade
59,"Act 2024(Qld),",https://jade.io/article/1115844,jade
59,"2024(Qld),",https://jade.io/article/1115844,jade
59,"2024(Qld),",https://jade.io/article/1115844,jade
59,Criminal Justice Legislation,https://jade.io/article/1115844,jade
59,(Sexual Violence and Other Matters) Amendment Act,https://jade.io/article/1115844,jade
59,Act 2024.,https://jade.io/article/1115844,jade
59,2024.,https://jade.io/article/1115844,jade
59,Criminal Justice Legislation (Sexual Violence and Other Matters),https://jade.io/article/1115844,jade
59,Amendment Act,https://jade.io/article/1115844,jade
59,Act 2024,https://jade.io/article/1115844,jade
59,2024,https://jade.io/article/1115844,jade
61,"(2013)234 A Crim R 309,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2031464607&pubNum=5341&originatingDoc=Ie0876d7088b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=b0c51b77719a4231bdff6d93ffc8ebd5&contextData=(sc.Default)&comp=wlau,thomsonreuters
61,[49];,https://jade.io/article/301033/section/1625,jade
61,"[2013]QCA 238,",http://archive.sclqld.org.au/qjudgment/2013/QCA13-238.pdf,sclqld
61,[49];,https://jade.io/article/301033/section/1625,jade
61,"(2013)231 A Crim R 145,[24];",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2031455031&pubNum=5341&originatingDoc=Id82f0b6088b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=dcb47ae45f2743fe84c657845fa88b77&contextData=(sc.Default)&comp=wlau,thomsonreuters
61,[2013],http://archive.sclqld.org.au/qjudgment/2013/QCA13-223.pdf,sclqld
61,"QCA 223,[24]).",http://archive.sclqld.org.au/qjudgment/2013/QCA13-223.pdf,sclqld
64,Section 21M,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
64,Section 21N–No,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
64,Section 21O–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
64,Section 21R–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
64,Evidence Act,https://jade.io/article/353262,jade
64,"Act 1977,",https://jade.io/article/353262,jade
64,"1977,",https://jade.io/article/353262,jade
64,Evidence Act,https://jade.io/article/353262,jade
64,Act 1977.,https://jade.io/article/353262,jade
64,1977.,https://jade.io/article/353262,jade
67,Section 103ZE,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
67,Criminal Law (Coercive Control and Affirmative Consent) and Other,https://jade.io/article/1067156,jade
67,Legislation Amendment Act 2024,https://jade.io/article/1067156,jade
67,2024 (Qld).,https://jade.io/article/1067156,jade
67,(Qld).,https://jade.io/article/1067156,jade
67,5,https://jade.io/article/422536/section/165,jade
67,Criminal Law,https://jade.io/article/422536,jade
67,(Sexual Offences) Act 1978(Qld).,https://jade.io/article/422536,jade
67,1978(Qld).,https://jade.io/article/422536,jade
67,Evidence Act,https://jade.io/article/353262,jade
67,Act 1977,https://jade.io/article/353262,jade
68,103ZE(2),https://jade.io/article/353262,jade
68,103ZE(2),https://jade.io/article/353262,jade
68,"Evidence Act 1977(Qld),",https://jade.io/article/353262,jade
69,Division 4A–Evidence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
69,Evidence Act,https://jade.io/article/353262,jade
69,Act 1977,https://jade.io/article/353262,jade
69,1977,https://jade.io/article/353262,jade
70,Evidence Act,https://jade.io/article/353262,jade
70,Act 1977,https://jade.io/article/353262,jade
70,"Hellwig [2007] 1 Qd R 17,",https://www.queenslandjudgments.com.au/case/id/506860,queenslandjudgments
70,[2006]QCA,http://archive.sclqld.org.au/qjudgment/2006/QCA06-378.pdf,sclqld
70,378;,http://archive.sclqld.org.au/qjudgment/2006/QCA06-378.pdf,sclqld
70,[2006]QCA 79;,http://archive.sclqld.org.au/qjudgment/2006/QCA06-079.pdf,sclqld
70,[2006]QCA 80;,http://archive.sclqld.org.au/qjudgment/2006/QCA06-080.pdf,sclqld
70,(2008)191 A Crim R 264;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2017585533&pubNum=5341&originatingDoc=I4d19e8e088b211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=f6967be395ce406a807a654c552054d3&contextData=(sc.Default)&comp=wlau,thomsonreuters
70,[2008]QCA,https://www.queenslandjudgments.com.au/caselaw/qca/2008/381,queenslandjudgments
70,381;,https://www.queenslandjudgments.com.au/caselaw/qca/2008/381,queenslandjudgments
70,[2013]QCA 196).,http://archive.sclqld.org.au/qjudgment/2013/QCA13-196.pdf,sclqld
70,93A,https://jade.io/article/353262/section/12479,jade
70,Evidence Act,https://jade.io/article/353262,jade
70,Act 1977.,https://jade.io/article/353262,jade
71,(2007)232 CLR 208;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6f1de6ed585b46a8aefd1052c31f5a11&contextData=(sc.Default)&comp=wlau,thomsonreuters
71,[2007],https://jade.io/article/18380,jade
71,HCA 55;,https://jade.io/article/18380,jade
71,(2023)16 QR 1;,https://www.queenslandjudgments.com.au/citation/2023-16-QR-1,queenslandjudgments
71,"[2023]QCA 154,",https://www.queenslandjudgments.com.au/caselaw/qca/2023/154,queenslandjudgments
71,"[116],",https://jade.io/article/1040243/section/1007,jade
71,[137]-[138]).,https://jade.io/article/1040243/section/3813,jade
71,Evidence Act,https://jade.io/article/353262,jade
71,"Act 1977,",https://jade.io/article/353262,jade
71,(2023)16 QR 1;,https://www.queenslandjudgments.com.au/citation/2023-16-QR-1,queenslandjudgments
71,"[2023]QCA 154,",https://www.queenslandjudgments.com.au/caselaw/qca/2023/154,queenslandjudgments
71,[103],https://jade.io/article/1040243/section/140961,jade
71,[113];,https://jade.io/article/1040243/section/3504,jade
71,"[2024]QCA 193,",https://jade.io/article/1104516,jade
71,[2012]QCA 124).,http://archive.sclqld.org.au/qjudgment/2012/QCA12-124.pdf,sclqld
71,(2007)232 CLR 208;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6f1de6ed585b46a8aefd1052c31f5a11&contextData=(sc.Default)&comp=wlau,thomsonreuters
71,[2007]HCA 55;,https://jade.io/article/18380,jade
71,(2007)173 A Crim R 385;,https://anzlaw.thomsonreuters.com/Document/I65018ef088b111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
71,[2007]QCA,https://www.queenslandjudgments.com.au/caselaw/qca/2007/255,queenslandjudgments
71,255;,https://www.queenslandjudgments.com.au/caselaw/qca/2007/255,queenslandjudgments
71,[2024]QCA 238).,https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf,sclqld
71,[2024]QCA 238,https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf,sclqld
71,"[2],",https://jade.io/article/1109080/section/140704,jade
