page_no,link_text,link_destination, link_domain
638,Offences after 23 September 2024,rosetta://link/ch_consent_post_2024/main, link
639,Chapter 8.4 – Consent,rosetta://link/ch_consent_post_2024/main, link
639,Offences after 23 September 2024,rosetta://link/ch_consent_post_2024/main, link
641,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/1997-06-30/act-1899-009, www.legislation.qld.gov.au
641,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2008-11-30/act-1899-009, www.legislation.qld.gov.au
641,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2013-04-28/act-1899-009, www.legislation.qld.gov.au
641,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2016-09-22/act-1899-009, www.legislation.qld.gov.au
641,Section 11–Effect,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
641,Section 229–Knowledge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
641,Section 215–Engaging,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
641,Section 349–Rape(current),https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
641,Section 20–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1954-003, www.legislation.qld.gov.au
642,"[2017]QSC 108,",https://archive.sclqld.org.au/qjudgment/2017/QSC17-108.pdf, archive.sclqld.org.au
642,[2018]QCA 227,https://archive.sclqld.org.au/qjudgment/2018/QCA18-227.pdf, archive.sclqld.org.au
642,[2018]QCA,https://archive.sclqld.org.au/qjudgment/2018/QCA18-365.pdf, archive.sclqld.org.au
642,365.,https://archive.sclqld.org.au/qjudgment/2018/QCA18-365.pdf, archive.sclqld.org.au
642,Chapters 11.11,rosetta://link/ch_abuse_impairment_penile_intercourse/direction, link
642,11.12,rosetta://link/ch_carnal_knowledge_impairment_pre_2023/direction, link
643,"[2018]QCA 125,",https://archive.sclqld.org.au/qjudgment/2018/QCA18-125.pdf, archive.sclqld.org.au
653,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/1997-06-30/act-1899-009, www.legislation.qld.gov.au
653,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2008-11-30/act-1899-009, www.legislation.qld.gov.au
653,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2013-04-28/act-1899-009, www.legislation.qld.gov.au
653,Section 208–Unlawful,https://www.legislation.qld.gov.au/view/html/2016-09-22/act-1899-009, www.legislation.qld.gov.au
653,Section 11–Effect,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
653,Section 229–Knowledge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
653,Section 215–Engaging,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
653,Section 349–Rape(current),https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
653,Section 20–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1954-003, www.legislation.qld.gov.au
654,"[2017]QSC 108,",https://archive.sclqld.org.au/qjudgment/2017/QSC17-108.pdf, archive.sclqld.org.au
654,[2018]QCA 227,https://archive.sclqld.org.au/qjudgment/2018/QCA18-227.pdf, archive.sclqld.org.au
654,[2018]QCA,https://archive.sclqld.org.au/qjudgment/2018/QCA18-365.pdf, archive.sclqld.org.au
654,365.,https://archive.sclqld.org.au/qjudgment/2018/QCA18-365.pdf, archive.sclqld.org.au
654,Chapters 11.11,rosetta://link/ch_abuse_impairment_penile_intercourse/direction, link
654,11.12,rosetta://link/ch_carnal_knowledge_impairment_pre_2023/direction, link
655,"[2018]QCA 125,",https://archive.sclqld.org.au/qjudgment/2018/QCA18-125.pdf, archive.sclqld.org.au
665,Section 363A–Abduction,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
668,Section 22–Ignorance,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
668,Section 391–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
669,(1981)3 A Crim R 294).,https://anzlaw.thomsonreuters.com/Document/I74b5c530896211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
670,[2009]QDC 61(McGill,http://archive.sclqld.org.au/qjudgment/2009/QDC09-061.pdf, archive.sclqld.org.au
672,Section 355–Deprivation,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
672,"[2008]QCA 325,",https://archive.sclqld.org.au/qjudgment/2008/QCA08-325.pdf, archive.sclqld.org.au
674,Section 354–Kidnapping,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
676,Section 354A–Kidnapping,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
678,Section 359A–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009, www.legislation.qld.gov.au
678,Section 359B–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009, www.legislation.qld.gov.au
678,Section 359C–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009, www.legislation.qld.gov.au
678,Section 359D–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009, www.legislation.qld.gov.au
678,Section 359E–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009, www.legislation.qld.gov.au
678,Section 359F–,https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009, www.legislation.qld.gov.au
683,Section 359A–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
683,Section 359B–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
683,Section 359C–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
683,Section 359D–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
683,Section 359E–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
683,Section 359F–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
688,Section 398–Punishment,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
688,Section 391–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
688,Section 390–Things,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
689,[1992]2 Qd R 634.,https://anzlaw.thomsonreuters.com/Document/I20ed04f088c111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
693,Section 461–Arson,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
693,[2013]QCA 246;,http://archive.sclqld.org.au/qjudgment/2013/QCA13-246.pdf, archive.sclqld.org.au
693,173 ER 733,https://uk.westlaw.com/Document/IE7923270BB5311DCB80092A59D721F81/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0a89c86c00000196a7d0e282c19a1db9%3Fppcid%3Da731d937cedc438e961f6eac02bd9b93%26Nav%3DUK-CASES-PUBLICATION%26fragmentIdentifier%3DIE7923270BB5311DCB80092A59D721F81%26parentRank%3D0%26startIndex%3D1%26contextData%3D%2528sc.Default%2529%26transitionType%3DSearchItem&listSource=Search&listPageSource=a9e64b2bdf7769c758abb662c22c6fe2&list=UK-CASES-PUBLICATION&rank=5&sessionScopeId=ef5bec4d49be7d853d541bc4370be6aea6c6523a2de2f2e6945d0dfb4e629e7f&ppcid=a731d937cedc438e961f6eac02bd9b93&originationContext=Search%20Result&transitionType=SearchItem&contextData=(sc.Default)&navId=0A280184608885EA5AE7F1E3B525A428&comp=wluk, uk.westlaw.com
693,174 ER,https://uk.westlaw.com/Document/IE80B0BF0BB5311DCB80092A59D721F81/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0a89c86c00000196a7d1f1b4c19a28d8%3Fppcid%3Dabd5716fa3ba48099be6a2fc371b2b5d%26Nav%3DUK-CASES-PUBLICATION%26fragmentIdentifier%3DIE80B0BF0BB5311DCB80092A59D721F81%26parentRank%3D0%26startIndex%3D1%26contextData%3D%2528sc.Default%2529%26transitionType%3DSearchItem&listSource=Search&listPageSource=76aef98634104aff4e7427830bdf244d&list=UK-CASES-PUBLICATION&rank=4&sessionScopeId=ef5bec4d49be7d853d541bc4370be6aea6c6523a2de2f2e6945d0dfb4e629e7f&ppcid=abd5716fa3ba48099be6a2fc371b2b5d&originationContext=Search%20Result&transitionType=SearchItem&contextData=(sc.Default)&comp=wluk&navId=01279A382D49E43D7A18CD89449720EF, uk.westlaw.com
693,626).,https://uk.westlaw.com/Document/IE80B0BF0BB5311DCB80092A59D721F81/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0a89c86c00000196a7d1f1b4c19a28d8%3Fppcid%3Dabd5716fa3ba48099be6a2fc371b2b5d%26Nav%3DUK-CASES-PUBLICATION%26fragmentIdentifier%3DIE80B0BF0BB5311DCB80092A59D721F81%26parentRank%3D0%26startIndex%3D1%26contextData%3D%2528sc.Default%2529%26transitionType%3DSearchItem&listSource=Search&listPageSource=76aef98634104aff4e7427830bdf244d&list=UK-CASES-PUBLICATION&rank=4&sessionScopeId=ef5bec4d49be7d853d541bc4370be6aea6c6523a2de2f2e6945d0dfb4e629e7f&ppcid=abd5716fa3ba48099be6a2fc371b2b5d&originationContext=Search%20Result&transitionType=SearchItem&contextData=(sc.Default)&comp=wluk&navId=01279A382D49E43D7A18CD89449720EF, uk.westlaw.com
694,[1996]QCA 258.,https://archive.sclqld.org.au/qjudgment/1996/QCA96-258.pdf, archive.sclqld.org.au
694,"[2009]QCA 28,",http://archive.sclqld.org.au/qjudgment/2009/QCA09-028.pdf, archive.sclqld.org.au
694,[2013]QCA 342.,http://archive.sclqld.org.au/qjudgment/2013/QCA13-342.pdf, archive.sclqld.org.au
696,Section 462–Endangering,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
696,Benchbook Chapter 13.2–Arson.,rosetta://link/ch_arson/commentary, link
697,[1996]QCA 258.,https://archive.sclqld.org.au/qjudgment/1996/QCA96-258.pdf, archive.sclqld.org.au
699,Section 418–Definitions,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
699,Section 419–Burglary,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
699,Section 421,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
700,R v Borland (1907) 10 GLR 241;,http://www.nzlii.org/nz/cases/NZGazLawRp/1907/238.html, www.nzlii.org
700,"Johnson v Western Australia (2009) 40 WAR 116,",https://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/wa/WASCA/2009/71.html?context=1;query=%5B2009%5D%20WASCA%2071;mask_path=, www.austlii.edu.au
700,"Criminal Practice Rules 1999 (Qld), Schedule 2, Forms 251-254.",https://www.legislation.qld.gov.au/view/whole/html/inforce/current/sl-1999-0112, www.legislation.qld.gov.au
703,Section 391–Punishment,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
703,Section 409–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
703,Section 411–Punishment,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
703,[1919]NZLR 365).,https://plus.lexis.com/apac/document/documentlink/?pdmfid=1539278&crid=869b6172-7260-404e-a186-df3a9260d9c2&pddocfullpath=%2Fshared%2Fdocument%2Fcases-nz%2Furn:contentItem:5BF4-2J61-FBN1-24M8-00000-00&pdcontentcomponentid=274508&pdproductcontenttypeid=urn:pct:198&pdiskwicview=false&pdpinpoint=&prid=c2fcb2ce-f588-48aa-b035-7a3eb2c9fc07&ecomp=cgmdk, plus.lexis.com
705,Section 408C–Fraud,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
706,"[2021]QCA 136,",https://jvl.sclqld.org.au/caselaw/QCA/2021/136, jvl.sclqld.org.au
712,Section 415–Extortion,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
715,Section 425–Possession,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
715,[1962]2 QB 429).,https://plus.lexis.com/apac/document/?pdmfid=1539278&crid=f3935eae-5a17-4dce-b82e-09c09817809b&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn:contentItem:58RJ-NKH1-F4GK-M1F1-00000-00&pdcontentcomponentid=267716&pdteaserkey=&pdislpamode=false&pdworkfolderlocatorid=NOT_SAVED_IN_WORKFOLDER&ecomp=J85k&earg=sr3&prid=191326e6-c490-4214-bb52-e8ad446fff5d, plus.lexis.com
715,"[1982]AC 768,[773–774](Lord",https://iclr-co-uk.ezproxy-az.sclqld.org.au/pubrefLookup/redirectTo?ref=1982+AC+768, iclr-co-uk.ezproxy-az.sclqld.org.au
716,[1965]NZLR,https://advance-lexis-com.ezproxy-az.sclqld.org.au/document/documentlink/?pdmfid=1201008&crid=6dcbd15a-dfa9-454b-89dc-15a90c80abdf&pddocfullpath=%2Fshared%2Fdocument%2Fanalytical-materials-au%2Furn%3AcontentItem%3A58Y3-T851-JXNB-635M-00000-00&pdpinpoint=CLQ.CC.CRIMCQ.S425&pdcontentcomponentid=600556&pddoctitle=%5Bs+425%5D&pdproductcontenttypeid=urn%3Apct%3A166&pdiskwicview=false&ecomp=k2z2k&prid=84260452-dc68-47b1-be74-90756564a8be, advance-lexis-com.ezproxy-az.sclqld.org.au
716,228).,https://advance-lexis-com.ezproxy-az.sclqld.org.au/document/documentlink/?pdmfid=1201008&crid=6dcbd15a-dfa9-454b-89dc-15a90c80abdf&pddocfullpath=%2Fshared%2Fdocument%2Fanalytical-materials-au%2Furn%3AcontentItem%3A58Y3-T851-JXNB-635M-00000-00&pdpinpoint=CLQ.CC.CRIMCQ.S425&pdcontentcomponentid=600556&pddoctitle=%5Bs+425%5D&pdproductcontenttypeid=urn%3Apct%3A166&pdiskwicview=false&ecomp=k2z2k&prid=84260452-dc68-47b1-be74-90756564a8be, advance-lexis-com.ezproxy-az.sclqld.org.au
718,Section 432–What,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
718,Section 433–Receiving,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
720,Section 488–Forgery,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
720,Section 643–Intention,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
720,[1961]AC 103;,https://www.westlaw.com/Browse/Home/InternationalMaterials/UnitedKingdom/UnitedKingdomCases/UnitedKingdomCasesLawReports?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&sp=au-wln-sclqld, www.westlaw.com
720,[1960]1 All ER 805,https://plus.lexis.com/apac/document/documentlink/?pdmfid=1539278&crid=c4e5b282-0cfe-4b7b-8fd8-9a5a4a0a85b8&pddocfullpath=%2Fshared%2Fdocument%2Fcases-uk%2Furn:contentItem:4CRN-PP50-TWP1-603F-00000-00&pdcontentcomponentid=274668&pdproductcontenttypeid=urn:pct:285&pdiskwicview=false&pdpinpoint=&prid=af3378b0-732a-419e-9b1f-79c7be410bc8&ecomp=cgmdk, plus.lexis.com
720,[1979]WAR 149).,https://plus.lexis.com/apac/search/?pdmfid=1539278&crid=92ee33e8-2793-44ab-b398-4f874feadb05&pdsearchterms=%5B1979%5D%20war%20149&pdtypeofsearch=searchboxclick&pdsearchtype=SearchBox&pdstartin=hlct:1:0&pdpsf=&pdqttype=and&pdquerytemplateid=&ecomp=c5cck&earg=pdsf&prid=c4e5b282-0cfe-4b7b-8fd8-9a5a4a0a85b8, plus.lexis.com
720,"[1903]1 Ch 728,",https://www.westlaw.com/Browse/Home/InternationalMaterials/UnitedKingdom/UnitedKingdomCases/UnitedKingdomCasesLawReports?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&sp=au-wln-sclqld, www.westlaw.com
722,Section 458–Unlawful,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
722,Section 459–Acts,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
722,Section 469–Wilful,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
722,(2019)93 ALJR 405.,https://anzlaw.thomsonreuters.com/Document/Id39df5206aff11e9a6b4d984561674e7/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
725,Section 22–Ignorance,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
725,Section 408A–Unlawful,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
725,[1970]VR 819;,https://advance-lexis-com.ezproxy-az.sclqld.org.au/document/onecase/?pdmfid=1201008&crid=1a27d1b8-0f26-48f5-bff5-22b33b6e1358&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn%3AcontentItem%3A58XY-4X31-FCCX-607P-00000-00&pdcontentcomponentid=267700&pdteaserkey=cr1&pdicsfeatureid=1517127&pditab=allpods&ecomp=hctpk&earg=cr1&prid=923aa83d-76e6-46a5-a77b-8e6836ca4804, advance-lexis-com.ezproxy-az.sclqld.org.au
725,[1966]2 QB 214).,https://www-iclr-co-uk.ezproxy-az.sclqld.org.au/document/1961004150/casereport_88904/html, www-iclr-co-uk.ezproxy-az.sclqld.org.au
725,"[2001]QCA 387,",https://archive.sclqld.org.au/qjudgment/2001/QCA01-387.pdf, archive.sclqld.org.au
728,Section 408A,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
728,408A –Unlawful,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
728,Solway [1984]2 Qd R 75.,https://plus.lexis.com/apac/document/onecase/?pdmfid=1539278&crid=9da87b0f-70d8-493b-a59f-edf4e5b5dde0&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn:contentItem:58Y4-8PY1-JS5Y-B0V6-00000-00&pdcontentcomponentid=267696&pdteaserkey=cr9&ecomp=J85k&earg=cr9&prid=04720bef-264a-4bd3-8561-6ce1af9f4e1a, plus.lexis.com
730,Section 9–Possessing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1986-036, www.legislation.qld.gov.au
730,Section 4–Definitions,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1986-036, www.legislation.qld.gov.au
730,Section 129–Evidentiary,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1986-036, www.legislation.qld.gov.au
731,"(2003)139 A Crim R 417,",http://0-www.westlaw.com.au.catalogue.sclqld.org.au/maf/wlau/app/document?docguid=I2c10b4439e1c11e0a619d462427863b2&tocDs=AUNZ_CASES_TOC&isTocNav=true&startChunk=1&endChunk=1, 0-www.westlaw.com.au.catalogue.sclqld.org.au
731,(2005)225 CLR 418.,http://0-www.westlaw.com.au.catalogue.sclqld.org.au/maf/wlau/app/document?docguid=Iaf148eea9d6611e0a619d462427863b2&tocDs=AUNZ_CASES_TOC&isTocNav=true&startChunk=1&endChunk=1, 0-www.westlaw.com.au.catalogue.sclqld.org.au
731,[2003],http://archive.sclqld.org.au/qjudgment/2003/QCA03-356.pdf, archive.sclqld.org.au
731,"QCA 356,",http://archive.sclqld.org.au/qjudgment/2003/QCA03-356.pdf, archive.sclqld.org.au
734,Section 5–Trafficking,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1986-036, www.legislation.qld.gov.au
734,Section 4–Definitions,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1986-036, www.legislation.qld.gov.au
734,Section 129–Evidentiary,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1986-036, www.legislation.qld.gov.au
734,"[2005]QCA 103,",http://archive.sclqld.org.au/qjudgment/2005/QCA05-103.pdf, archive.sclqld.org.au
736,Section 140–Attempting,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
737,[2015]HCA 38).,https://eresources.hcourt.gov.au/showCase/2015/HCA/38, eresources.hcourt.gov.au
737,[1985]HCA 50.,https://eresources.hcourt.gov.au/showbyHandle/1/11654, eresources.hcourt.gov.au
737,"[1995]HCA 41,",https://eresources.hcourt.gov.au/showbyHandle/1/9647, eresources.hcourt.gov.au
739,Section 127–Corruption,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
740,[2016],https://supremecourt.nt.gov.au/__data/assets/pdf_file/0009/766161/NTSC-25-BLO1606-Mulhall-v-The-Queen-5-May.doc.pdf, supremecourt.nt.gov.au
740,"NTSC 25,",https://supremecourt.nt.gov.au/__data/assets/pdf_file/0009/766161/NTSC-25-BLO1606-Mulhall-v-The-Queen-5-May.doc.pdf, supremecourt.nt.gov.au
742,Section 129,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
742,"[2005]QCA 369,",http://archive.sclqld.org.au/qjudgment/2005/QCA05-369.pdf, archive.sclqld.org.au
743,"(2013) 85 NSWLR 313,",http://0-www.lexisnexis.com.catalogue.sclqld.org.au/au/legal/results/docview/attachRetrieve.do?csi=267694&A=0.17726381264765423&ersKey=23_T25190711453&urlEnc=ISO-8859-1&inline=y&smi=17326&componentseq=1&key=5CVC-H4N1-DY5B-628C-00000-00&type=pdf&displayType=full_pdf&lni=5CVC-H4N1-DY5B-628C&docTitle=HAMMOND%20v%20THE%20QUEEN%20-%20(2013)%2085%20NSWLR%20313%20-%2010%20May%202013, 0-www.lexisnexis.com.catalogue.sclqld.org.au
745,Section 142,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
745,Section 145A,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
745,Section 145B–Evidence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
745,"(1995)184 CLR 117,",https://www8.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/HCA/1995/8.html, www8.austlii.edu.au
745,[1967]VR 276).,https://victorianreports.com.au/judgment/view/1967-VR-276, victorianreports.com.au
748,Section 193–False,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
748,[1985]QB 519;,https://1.next.westlaw.com/Link/Document/Blob/I23082FB0122211DDB3CBE2AC6B57B4D3.pdf?targetType=inline&originationContext=document&transitionType=DocumentImage&uniqueId=b4596cad-da81-4a1a-aa45-fb626256f467&contextData=(sc.DocLink), 1.next.westlaw.com
748,(1985)80 Cr App R 280;,https://1.next.westlaw.com/Link/Document/FullText?findType=g&serNum=1985031168&pubNum=4705&originatingDoc=I5A4A1440E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&contextData=(sc.UserEnteredCitation), 1.next.westlaw.com
748,(1987)27 A Crim R 271).,http://0-www.westlaw.com.au.catalogue.sclqld.org.au/maf/wlau/app/document?docguid=I068e37d07bf011e6881a84759648e093&tocDs=AUNZ_CASE_TOC&isTocNav=true&startChunk=1&endChunk=1, 0-www.westlaw.com.au.catalogue.sclqld.org.au
748,"(1974)7 SASR 375,",http://0-www.westlaw.com.au.catalogue.sclqld.org.au/maf/wlau/app/document?docguid=I777469f331d211e69e0fd18d932f6e2c&tocDs=AUNZ_CASES_TOC&isTocNav=true&startChunk=1&endChunk=1, 0-www.westlaw.com.au.catalogue.sclqld.org.au
750,Section 69–Going,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
750,[1972]VR 305;,https://victorianreports.com.au/judgment/view/1972-VR-305, victorianreports.com.au
750,(1989)38 A Crim R 327.,https://1.next.westlaw.com/Browse/Home/InternationalMaterials/UnitedKingdom/UnitedKingdomCases/UnitedKingdomCasesCriminalAppealReports?transitionType=Default&contextData=(sc.Default), 1.next.westlaw.com
750,[1998]QCA 393.,http://archive.sclqld.org.au/qjudgment/1998/QCA98-393.pdf, archive.sclqld.org.au
750,[1957]1 QB 552.,https://1.next.westlaw.com/Link/Document/Blob/ICB9C3B50122011DDB3CBE2AC6B57B4D3.pdf?targetType=inline&originationContext=document&transitionType=DocumentImage&uniqueId=28af1949-a29f-4a07-a8cd-8e2821c71071&contextData=(sc.DocLink), 1.next.westlaw.com
751,[1998]QCA,http://archive.sclqld.org.au/qjudgment/1998/QCA98-393.pdf, archive.sclqld.org.au
751,"393,",http://archive.sclqld.org.au/qjudgment/1998/QCA98-393.pdf, archive.sclqld.org.au
753,Section 87–Official,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
754,Carter’s Criminal Law.,https://plus.lexis.com/apac/document/?pdmfid=1539278&pddocfullpath=%2Fshared%2Fdocument%2Fanalytical-materials-au%2Furn:contentItem:58Y3-T851-JXNB-62S0-00000-00&pdtocnodeidentifier=AAFAADAADAACAAB&pdscrollreferenceid=null&pdisdocsliderrequired=true&crid=4544db43-def9-4fef-808c-f649c89f224c, plus.lexis.com
754,"(QSC, Ryan J, 9 October 1992, unreported),",https://plus.lexis.com/apac/document/?pdmfid=1539278&crid=e24070e0-9d12-45f6-a11f-ae3999147e16&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn:contentItem:58RB-VCM1-F016-S0S7-00000-00&pdcontentcomponentid=267716&pdteaserkey=&pdislpamode=false&ecomp=J85k&earg=sr0&prid=c231e89b-01ef-4a5f-aec1-1fa0f30465b8, plus.lexis.com
754,(1995)93 A Crim R 452).,https://anzlaw.thomsonreuters.com/Document/Ie463bcc3802f11e8b22785ae5ff38a3b/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
756,Section 119–Definitions,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
756,Section 123–Perjury,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
756,Section 123A–Perjury–contradictory,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
756,(1974)SASR 375;,https://advance-lexis-com.ezproxy-az.sclqld.org.au/api/permalink/f0155cea-7dd1-4053-8111-945afeddce2f/?context=1201008&identityprofileid=98NNDT55483, advance-lexis-com.ezproxy-az.sclqld.org.au
756,(1987)45 SASR 473;,https://advance-lexis-com.ezproxy-az.sclqld.org.au/api/permalink/23b59d72-0e95-4075-bfe3-9d60279ef059/?context=1201008&identityprofileid=98NNDT55483, advance-lexis-com.ezproxy-az.sclqld.org.au
756,[2002] WASCA 46;,https://anzlaw.thomsonreuters.com/Document/I37d5c5a0899111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
